Nome;Data;potencia_total;P - Fase A (W);P - Fase B (W);P - Fase C (W);Q - Total (var);Q - Fase A (var);Q - Fase B (var);Q - Fase C (var);FP - Total;FP - Fase A;FP - Fase B;FP - Fase C;V - Fase A (V);V - Fase B (V);V - Fase C (V);I - Fase A (A);I - Fase B (A);I - Fase C (A)
PowLatec;12/02/2022, 17:00:00;2047,8994637223975;0;0;2047,8994637223975;0;0;0;0;1;1;1;1;0;0;219,49973186119877;0;0;9,718927444794954
PowLatec;12/02/2022, 18:00:00;1967,203095238095;0;0;1967,203095238095;0;0;0;0;1;1;1;1;0;0;219,69409523809523;0;0;9,347841269841268
PowLatec;12/02/2022, 19:00:00;1884,0371669477236;0;0;1884,0371669477236;0;0;0;0;1;1;1;1;0;0;220,45145025295108;0;0;8,947284991568296
PowLatec;12/02/2022, 20:00:00;1856,0581512605042;0;0;1856,0581512605042;0;0;0;0;1;1;1;1;0;0;220,30492436974788;0;0;8,795025210084033
PowLatec;12/02/2022, 21:00:00;1820,6962969283277;0;0;1820,6962969283277;0;0;0;0;1;1;1;1;0;0;220,71776450511942;0;0;8,597303754266212
PowLatec;12/02/2022, 22:00:00;1769,5763087248322;0;0;1769,5763087248322;0;0;0;0;1;1;1;1;0;0;220,58030201342285;0;0;8,363607382550336
PowLatec;12/02/2022, 23:00:00;1766,0865982905984;0;0;1766,0865982905984;0;0;0;0;1;1;1;1;0;0;220,92711111111112;0;0;8,316222222222223
PowLatec;13/02/2022, 0:00:00;1741,6186631016042;0;0;1741,6186631016042;0;0;0;0;1;1;1;1;0;0;217,5568449197861;0;0;8,276898395721926
PowLatec;13/02/2022, 1:00:00;1719,4176063829789;0;0;1719,4176063829789;0;0;0;0;1;1;1;1;0;0;217,73262411347517;0;0;8,198847517730496
PowLatec;13/02/2022, 2:00:00;1659,8627325581397;0;0;1659,8627325581397;0;0;0;0;1;1;1;1;0;0;218,58998062015502;0;0;7,872790697674418
PowLatec;13/02/2022, 3:00:00;1681,1569052224372;0;0;1681,1569052224372;0;0;0;0;1;1;1;1;0;0;219,14417794970984;0;0;7,9761895551257265
PowLatec;13/02/2022, 4:00:00;1693,746771037182;0;0;1693,746771037182;0;0;0;0;1;1;1;1;0;0;218,11544031311152;0;0;8,066849315068493
PowLatec;13/02/2022, 5:00:00;1653,248875502008;0;0;1653,248875502008;0;0;0;0;1;1;1;1;0;0;217,89170682730926;0;0;7,900783132530121
PowLatec;13/02/2022, 6:00:00;1604,34702991453;0;0;1604,34702991453;0;0;0;0;1;1;1;1;0;0;218,33916666666667;0;0;7,670641025641025
PowLatec;13/02/2022, 7:00:00;1618,4894327731092;0;0;1618,4894327731092;0;0;0;0;1;1;1;1;0;0;220,1237605042017;0;0;7,726071428571429
PowLatec;13/02/2022, 8:00:00;1703,6559074074075;0;0;1703,6559074074075;0;0;0;0;1;1;1;1;0;0;219,7727962962963;0;0;8,064425925925926
PowLatec;13/02/2022, 9:00:00;1753,6937593984962;0;0;1753,6937593984962;0;0;0;0;1;1;1;1;0;0;219,4035714285714;0;0;8,39092105263158
PowLatec;13/02/2022, 10:00:00;1840,78871657754;0;0;1840,78871657754;0;0;0;0;1;1;1;1;0;0;221,18944741532977;0;0;8,839910873440287
PowLatec;13/02/2022, 11:00:00;1934,978729903537;0;0;1934,978729903537;0;0;0;0;1;1;1;1;0;0;220,78705787781348;0;0;9,20774919614148
PowLatec;13/02/2022, 12:00:00;2068,623463268366;0;0;2068,623463268366;0;0;0;0;1;1;1;1;0;0;221,37830584707643;0;0;9,749865067466267
PowLatec;13/02/2022, 13:00:00;2126,3531549295776;0;0;2126,3531549295776;0;0;0;0;1;1;1;1;0;0;221,1454366197183;0;0;10,017943661971831
PowLatec;13/02/2022, 14:00:00;2158,9268306801737;0;0;2158,9268306801737;0;0;0;0;1;1;1;1;0;0;220,91412445730825;0;0;10,251316931982634
PowLatec;13/02/2022, 15:00:00;2177,8397781065087;0;0;2177,8397781065087;0;0;0;0;1;1;1;1;0;0;220,3328550295858;0;0;10,297115384615385
PowLatec;13/02/2022, 16:00:00;2094,3670151515153;0;0;2094,3670151515153;0;0;0;0;1;1;1;1;0;0;220,7901666666667;0;0;9,911575757575758
PowLatec;13/02/2022, 17:00:00;2002,2868530351438;0;0;2002,2868530351438;0;0;0;0;1;1;1;1;0;0;222,08308306709267;0;0;9,409776357827477
PowLatec;13/02/2022, 18:00:00;1955,2355844155845;0;0;1955,2355844155845;0;0;0;0;1;1;1;1;0;0;221,48024350649354;0;0;9,21633116883117
PowLatec;13/02/2022, 19:00:00;1891,1180133555927;0;0;1891,1180133555927;0;0;0;0;1;1;1;1;0;0;221,62432387312188;0;0;8,945642737896495
PowLatec;13/02/2022, 20:00:00;1842,4656110154906;0;0;1842,4656110154906;0;0;0;0;1;1;1;1;0;0;218,61309810671258;0;0;8,733321858864027
PowLatec;13/02/2022, 21:00:00;1762,8345195729537;0;0;1762,8345195729537;0;0;0;0;1;1;1;1;0;0;218,89256227758005;0;0;8,329270462633453
PowLatec;13/02/2022, 22:00:00;1795,355075885329;0;0;1795,355075885329;0;0;0;0;1;1;1;1;0;0;218,3185328836425;0;0;8,601736930860033
PowLatec;13/02/2022, 23:00:00;1728,7342723880597;0;0;1728,7342723880597;0;0;0;0;1;1;1;1;0;0;218,64919776119405;0;0;8,299738805970149
PowLatec;14/02/2022, 0:00:00;1723,265;0;0;1723,265;0;0;0;0;1;1;1;1;0;0;217,3869423076923;0;0;8,343442307692309
PowLatec;14/02/2022, 1:00:00;1717,7339513108614;0;0;1717,7339513108614;0;0;0;0;1;1;1;1;0;0;217,2797191011236;0;0;8,204101123595505
PowLatec;14/02/2022, 2:00:00;1692,1926112185686;0;0;1692,1926112185686;0;0;0;0;1;1;1;1;0;0;217,81396518375243;0;0;8,177021276595745
PowLatec;14/02/2022, 3:00:00;1693,1102799999999;0;0;1693,1102799999999;0;0;0;0;1;1;1;1;0;0;217,47109999999998;0;0;8,09456
PowLatec;14/02/2022, 4:00:00;1672,223180914513;0;0;1672,223180914513;0;0;0;0;1;1;1;1;0;0;217,708310139165;0;0;8,037773359840955
PowLatec;14/02/2022, 5:00:00;1619,5315757575759;0;0;1619,5315757575759;0;0;0;0;1;1;1;1;0;0;218,61763636363636;0;0;7,711636363636364
PowLatec;14/02/2022, 6:00:00;1644,6695418326692;0;0;1644,6695418326692;0;0;0;0;1;1;1;1;0;0;217,8456972111554;0;0;7,852390438247012
PowLatec;14/02/2022, 7:00:00;1673,6396114519428;0;0;1673,6396114519428;0;0;0;0;1;1;1;1;0;0;217,19331288343557;0;0;8,029222903885481
PowLatec;14/02/2022, 8:00:00;1738,472699619772;0;0;1738,472699619772;0;0;0;0;1;1;1;1;0;0;216,6388783269962;0;0;8,334885931558935
PowLatec;14/02/2022, 9:00:00;1798,338705673759;0;0;1798,338705673759;0;0;0;0;1;1;1;1;0;0;215,7244680851064;0;0;8,646560283687943
PowLatec;14/02/2022, 10:00:00;1797,1133394160584;0;0;1797,1133394160584;0;0;0;0;1;1;1;1;0;0;215,87545620437956;0;0;8,720474452554743
PowLatec;14/02/2022, 11:00:00;1948,8276151315788;0;0;1948,8276151315788;0;0;0;0;1;1;1;1;0;0;216,99394736842106;0;0;9,432845394736843
PowLatec;14/02/2022, 12:00:00;1980,6374061990211;0;0;1980,6374061990211;0;0;0;0;1;1;1;1;0;0;217,29512234910277;0;0;9,454535073409462
PowLatec;14/02/2022, 13:00:00;2061,277391304348;0;0;2061,277391304348;0;0;0;0;1;1;1;1;0;0;216,54035714285712;0;0;9,90608695652174
PowLatec;14/02/2022, 14:00:00;2149,4384081041967;0;0;2149,4384081041967;0;0;0;0;1;1;1;1;0;0;217,15193921852386;0;0;10,30438494934877
PowLatec;14/02/2022, 15:00:00;2107,7347588424436;0;0;2107,7347588424436;0;0;0;0;1;1;1;1;0;0;219,2894694533762;0;0;10,016752411575563
PowLatec;14/02/2022, 16:00:00;2066,018500727802;0;0;2066,018500727802;0;0;0;0;1;1;1;1;0;0;219,90512372634643;0;0;9,785021834061135
PowLatec;14/02/2022, 17:00:00;1934,5603236245954;0;0;1934,5603236245954;0;0;0;0;1;1;1;1;0;0;221,05679611650487;0;0;9,22794498381877
PowLatec;14/02/2022, 18:00:00;1901,7003776683086;0;0;1901,7003776683086;0;0;0;0;1;1;1;1;0;0;221,10095238095235;0;0;8,994105090311987
PowLatec;14/02/2022, 19:00:00;1844,5487437185932;0;0;1844,5487437185932;0;0;0;0;1;1;1;1;0;0;220,2543216080402;0;0;8,78035175879397
PowLatec;14/02/2022, 20:00:00;1789,2497639123105;0;0;1789,2497639123105;0;0;0;0;1;1;1;1;0;0;220,2875548060708;0;0;8,481467116357505
PowLatec;14/02/2022, 21:00:00;1788,8436451612904;0;0;1788,8436451612904;0;0;0;0;1;1;1;1;0;0;218,79037096774192;0;0;8,484580645161289
PowLatec;14/02/2022, 22:00:00;1737,2858782608696;0;0;1737,2858782608696;0;0;0;0;1;1;1;1;0;0;219,0529043478261;0;0;8,286921739130435
PowLatec;14/02/2022, 23:00:00;1730,8989711191336;0;0;1730,8989711191336;0;0;0;0;1;1;1;1;0;0;219,28734657039712;0;0;8,268447653429602
PowLatec;15/02/2022, 0:00:00;1696,6729080675423;0;0;1696,6729080675423;0;0;0;0;1;1;1;1;0;0;217,74863039399625;0;0;8,07279549718574
PowLatec;15/02/2022, 1:00:00;1681,1320150659133;0;0;1681,1320150659133;0;0;0;0;1;1;1;1;0;0;217,73907721280602;0;0;7,986666666666667
PowLatec;15/02/2022, 2:00:00;1660,9393529411764;0;0;1660,9393529411764;0;0;0;0;1;1;1;1;0;0;218,36331372549017;0;0;8,061137254901961
PowLatec;15/02/2022, 3:00:00;1612,2481818181818;0;0;1612,2481818181818;0;0;0;0;1;1;1;1;0;0;218,2175826446281;0;0;7,642355371900827
PowLatec;15/02/2022, 4:00:00;1631,5245098039215;0;0;1631,5245098039215;0;0;0;0;1;1;1;1;0;0;217,58452941176472;0;0;7,803725490196078
PowLatec;15/02/2022, 5:00:00;1504,3972665148065;0;0;1504,3972665148065;0;0;0;0;1;1;1;1;0;0;218,67398633257403;0;0;7,174214123006834
PowLatec;15/02/2022, 6:00:00;1587,3153039832287;0;0;1587,3153039832287;0;0;0;0;1;1;1;1;0;0;218,58897274633125;0;0;7,664360587002097
PowLatec;15/02/2022, 7:00:00;1611,2817012448133;0;0;1611,2817012448133;0;0;0;0;1;1;1;1;0;0;217,3608298755187;0;0;7,779688796680498
PowLatec;15/02/2022, 8:00:00;1609,2512356979405;0;0;1609,2512356979405;0;0;0;0;1;1;1;1;0;0;216,58237986270024;0;0;7,721327231121281
PowLatec;15/02/2022, 9:00:00;39,99858024691358;0;0;39,99858024691358;0;0;0;0;1;1;1;1;0;0;218,24000000000004;0;0;0,17987654320987656
PowLatec;15/02/2022, 10:00:00;743,0014285714285;0;0;743,0014285714285;0;0;0;0;1;1;1;1;0;0;217,01567346938774;0;0;3,566122448979592
PowLatec;15/02/2022, 11:00:00;1446,4474932614555;0;0;1446,4474932614555;0;0;0;0;1;1;1;1;0;0;216,25169811320757;0;0;7,059245283018868
PowLatec;15/02/2022, 12:00:00;1645,7990398126462;0;0;1645,7990398126462;0;0;0;0;1;1;1;1;0;0;217,12348946135833;0;0;7,885737704918033
PowLatec;15/02/2022, 13:00:00;1676,278712871287;0;0;1676,278712871287;0;0;0;0;1;1;1;1;0;0;215,99601485148514;0;0;8,088267326732673
PowLatec;15/02/2022, 14:00:00;1873,525231092437;0;0;1873,525231092437;0;0;0;0;1;1;1;1;0;0;216,6719117647059;0;0;8,967394957983192
PowLatec;15/02/2022, 15:00:00;1862,683215859031;0;0;1862,683215859031;0;0;0;0;1;1;1;1;0;0;218,28808370044055;0;0;8,907312775330396
PowLatec;15/02/2022, 16:00:00;1851,9652115812917;0;0;1851,9652115812917;0;0;0;0;1;1;1;1;0;0;219,13046770601338;0;0;8,793073496659243
PowLatec;15/02/2022, 17:00:00;1734,5979372197307;0;0;1734,5979372197307;0;0;0;0;1;1;1;1;0;0;220,93428251121077;0;0;8,262488789237668
PowLatec;15/02/2022, 18:00:00;1747,8461206896552;0;0;1747,8461206896552;0;0;0;0;1;1;1;1;0;0;220,40741379310344;0;0;8,296724137931035
PowLatec;15/02/2022, 19:00:00;1624,4890865384614;0;0;1624,4890865384614;0;0;0;0;1;1;1;1;0;0;221,44497596153846;0;0;7,621899038461539
PowLatec;15/02/2022, 20:00:00;1584,1102884615384;0;0;1584,1102884615384;0;0;0;0;1;1;1;1;0;0;218,1571875;0;0;7,693341346153847
PowLatec;15/02/2022, 21:00:00;1509,5927791563277;0;0;1509,5927791563277;0;0;0;0;1;1;1;1;0;0;218,1728287841191;0;0;7,202952853598015
PowLatec;15/02/2022, 22:00:00;1487,8784634760705;0;0;1487,8784634760705;0;0;0;0;1;1;1;1;0;0;218,94984886649874;0;0;7,15272040302267
PowLatec;15/02/2022, 23:00:00;1362,0232840236686;0;0;1362,0232840236686;0;0;0;0;1;1;1;1;0;0;218,4758875739645;0;0;6,599881656804734
PowLatec;16/02/2022, 0:00:00;1518,507415458937;0;0;1518,507415458937;0;0;0;0;1;1;1;1;0;0;218,21161835748794;0;0;7,226908212560387
PowLatec;16/02/2022, 1:00:00;1338,51283625731;0;0;1338,51283625731;0;0;0;0;1;1;1;1;0;0;218,7666374269006;0;0;6,490409356725147
PowLatec;16/02/2022, 2:00:00;1385,4567847411445;0;0;1385,4567847411445;0;0;0;0;1;1;1;1;0;0;218,34438692098092;0;0;6,6790463215258855
PowLatec;16/02/2022, 3:00:00;1465,6679527559054;0;0;1465,6679527559054;0;0;0;0;1;1;1;1;0;0;219,2248031496063;0;0;6,9986089238845155
PowLatec;16/02/2022, 4:00:00;1301,7736363636363;0;0;1301,7736363636363;0;0;0;0;1;1;1;1;0;0;218,61484848484847;0;0;6,215545454545455
PowLatec;16/02/2022, 5:00:00;1179,698846153846;0;0;1179,698846153846;0;0;0;0;1;1;1;1;0;0;219,80293706293705;0;0;5,633671328671329
PowLatec;16/02/2022, 6:00:00;1364,270593220339;0;0;1364,270593220339;0;0;0;0;1;1;1;1;0;0;217,58706214689266;0;0;6,574039548022599
PowLatec;16/02/2022, 7:00:00;1380,066566757493;0;0;1380,066566757493;0;0;0;0;1;1;1;1;0;0;217,6466757493188;0;0;6,569128065395095
PowLatec;16/02/2022, 8:00:00;1419,1735380116959;0;0;1419,1735380116959;0;0;0;0;1;1;1;1;0;0;217,19678362573097;0;0;6,797865497076023
PowLatec;16/02/2022, 9:00:00;1500,3897808219178;0;0;1500,3897808219178;0;0;0;0;1;1;1;1;0;0;216,62273972602742;0;0;7,195890410958904
PowLatec;16/02/2022, 10:00:00;1588,835126262626;0;0;1588,835126262626;0;0;0;0;1;1;1;1;0;0;215,50053030303033;0;0;7,667954545454546
PowLatec;16/02/2022, 11:00:00;1717,1258056872036;0;0;1717,1258056872036;0;0;0;0;1;1;1;1;0;0;219,03156398104267;0;0;8,117938388625593
PowLatec;16/02/2022, 12:00:00;1955,9483104125736;0;0;1955,9483104125736;0;0;0;0;1;1;1;1;0;0;220,13646365422395;0;0;9,26007858546169
PowLatec;16/02/2022, 13:00:00;2063,066904761905;0;0;2063,066904761905;0;0;0;0;1;1;1;1;0;0;217,9589880952381;0;0;9,867916666666668
PowLatec;16/02/2022, 14:00:00;2255,707540716612;0;0;2255,707540716612;0;0;0;0;1;1;1;1;0;0;216,8529478827362;0;0;10,814804560260587
PowLatec;16/02/2022, 15:00:00;2261,1292971246007;0;0;2261,1292971246007;0;0;0;0;1;1;1;1;0;0;216,75337060702873;0;0;10,795862619808307
PowLatec;16/02/2022, 16:00:00;2196,6117567567567;0;0;2196,6117567567567;0;0;0;0;1;1;1;1;0;0;219,70111486486485;0;0;10,36777027027027
PowLatec;16/02/2022, 17:00:00;2030,722862190813;0;0;2030,722862190813;0;0;0;0;1;1;1;1;0;0;221,50229681978797;0;0;9,643303886925796
PowLatec;16/02/2022, 18:00:00;1983,2149819494587;0;0;1983,2149819494587;0;0;0;0;1;1;1;1;0;0;218,80507220216606;0;0;9,458808664259928
PowLatec;16/02/2022, 19:00:00;1801,1133123689729;0;0;1801,1133123689729;0;0;0;0;1;1;1;1;0;0;219,55700209643607;0;0;8,544234800838574
PowLatec;16/02/2022, 20:00:00;1804,8197674418604;0;0;1804,8197674418604;0;0;0;0;1;1;1;1;0;0;219,1066596194503;0;0;8,589936575052855
PowLatec;16/02/2022, 21:00:00;1657,7908415841584;0;0;1657,7908415841584;0;0;0;0;1;1;1;1;0;0;219,0528712871287;0;0;7,898242574257426
PowLatec;16/02/2022, 22:00:00;1652,9592290249434;0;0;1652,9592290249434;0;0;0;0;1;1;1;1;0;0;219,7033560090703;0;0;7,92015873015873
PowLatec;16/02/2022, 23:00:00;1448,9086388888888;0;0;1448,9086388888888;0;0;0;0;1;1;1;1;0;0;220,40238888888888;0;0;6,866305555555555
PowLatec;17/02/2022, 0:00:00;1635,2010602409637;0;0;1635,2010602409637;0;0;0;0;1;1;1;1;0;0;215,03819277108434;0;0;7,831807228915662
PowLatec;17/02/2022, 1:00:00;1541,6916230366492;0;0;1541,6916230366492;0;0;0;0;1;1;1;1;0;0;215,80447643979056;0;0;7,402774869109947
PowLatec;17/02/2022, 2:00:00;1527,431550802139;0;0;1527,431550802139;0;0;0;0;1;1;1;1;0;0;216,68454545454546;0;0;7,311176470588236
PowLatec;17/02/2022, 3:00:00;1429,7225479452054;0;0;1429,7225479452054;0;0;0;0;1;1;1;1;0;0;217,34202739726027;0;0;6,86441095890411
PowLatec;17/02/2022, 4:00:00;1366,4824233128834;0;0;1366,4824233128834;0;0;0;0;1;1;1;1;0;0;217,62684049079758;0;0;6,543159509202455
PowLatec;17/02/2022, 5:00:00;1492,293263707572;0;0;1492,293263707572;0;0;0;0;1;1;1;1;0;0;218,1089817232376;0;0;7,1568668407310705
PowLatec;17/02/2022, 6:00:00;1372,7285240963856;0;0;1372,7285240963856;0;0;0;0;1;1;1;1;0;0;218,077078313253;0;0;6,547078313253013
PowLatec;17/02/2022, 7:00:00;1515,7599738219894;0;0;1515,7599738219894;0;0;0;0;1;1;1;1;0;0;217,2997120418848;0;0;7,284162303664922
PowLatec;17/02/2022, 8:00:00;1415,7366486486487;0;0;1415,7366486486487;0;0;0;0;1;1;1;1;0;0;216,55456756756757;0;0;6,832297297297297
PowLatec;17/02/2022, 9:00:00;1623,7026794258372;0;0;1623,7026794258372;0;0;0;0;1;1;1;1;0;0;216,12325358851675;0;0;7,805382775119617
PowLatec;17/02/2022, 10:00:00;1723,1195990566036;0;0;1723,1195990566036;0;0;0;0;1;1;1;1;0;0;217,9166037735849;0;0;8,296132075471698
PowLatec;17/02/2022, 11:00:00;1723,8696028037382;0;0;1723,8696028037382;0;0;0;0;1;1;1;1;0;0;219,61824766355141;0;0;8,184509345794392
PowLatec;17/02/2022, 12:00:00;1864,9310874200426;0;0;1864,9310874200426;0;0;0;0;1;1;1;1;0;0;219,86912579957354;0;0;8,783582089552239
PowLatec;17/02/2022, 13:00:00;1867,8457551020406;0;0;1867,8457551020406;0;0;0;0;1;1;1;1;0;0;217,88018367346942;0;0;8,943469387755103
PowLatec;17/02/2022, 14:00:00;1816,6582510288067;0;0;1816,6582510288067;0;0;0;0;1;1;1;1;0;0;217,78232510288066;0;0;8,69082304526749
PowLatec;17/02/2022, 15:00:00;1816,609748427673;0;0;1816,609748427673;0;0;0;0;1;1;1;1;0;0;217,75719077568132;0;0;8,774507337526206
PowLatec;17/02/2022, 16:00:00;1765,083023255814;0;0;1765,083023255814;0;0;0;0;1;1;1;1;0;0;220,22858350951373;0;0;8,380169133192389
PowLatec;17/02/2022, 17:00:00;1713,4040552016984;0;0;1713,4040552016984;0;0;0;0;1;1;1;1;0;0;222,32031847133757;0;0;8,066390658174099
PowLatec;17/02/2022, 18:00:00;1669,027088888889;0;0;1669,027088888889;0;0;0;0;1;1;1;1;0;0;220,7750888888889;0;0;7,862155555555556
PowLatec;17/02/2022, 19:00:00;1650,2088167053364;0;0;1650,2088167053364;0;0;0;0;1;1;1;1;0;0;220,7938283062645;0;0;7,803294663573086
PowLatec;17/02/2022, 20:00:00;1590,8554503464204;0;0;1590,8554503464204;0;0;0;0;1;1;1;1;0;0;221,10838337182446;0;0;7,572956120092379
PowLatec;17/02/2022, 21:00:00;1477,051417525773;0;0;1477,051417525773;0;0;0;0;1;1;1;1;0;0;220,18595360824742;0;0;7,1111340206185565
PowLatec;17/02/2022, 22:00:00;1481,2530829015543;0;0;1481,2530829015543;0;0;0;0;1;1;1;1;0;0;221,01134715025907;0;0;6,97062176165803
PowLatec;17/02/2022, 23:00:00;1485,972;0;0;1485,972;0;0;0;0;1;1;1;1;0;0;220,68133333333333;0;0;7,08348717948718
PowLatec;18/02/2022, 0:00:00;1508,4747420147419;0;0;1508,4747420147419;0;0;0;0;1;1;1;1;0;0;218,52776412776413;0;0;7,272407862407862
PowLatec;18/02/2022, 1:00:00;1415,8518882978724;0;0;1415,8518882978724;0;0;0;0;1;1;1;1;0;0;216,08537234042555;0;0;6,862872340425532
PowLatec;18/02/2022, 2:00:00;1436,6793460490462;0;0;1436,6793460490462;0;0;0;0;1;1;1;1;0;0;215,9882561307902;0;0;6,986512261580382
PowLatec;18/02/2022, 3:00:00;1431,3803940886698;0;0;1431,3803940886698;0;0;0;0;1;1;1;1;0;0;216,27290640394088;0;0;6,914655172413793
PowLatec;18/02/2022, 4:00:00;1371,6111204481795;0;0;1371,6111204481795;0;0;0;0;1;1;1;1;0;0;216,32661064425773;0;0;6,5706162464985995
PowLatec;18/02/2022, 5:00:00;1336,1107303370786;0;0;1336,1107303370786;0;0;0;0;1;1;1;1;0;0;217,7846629213483;0;0;6,381488764044944
PowLatec;18/02/2022, 6:00:00;1304,211836158192;0;0;1304,211836158192;0;0;0;0;1;1;1;1;0;0;217,80333333333334;0;0;6,270536723163842
PowLatec;18/02/2022, 7:00:00;1492,5904275534444;0;0;1492,5904275534444;0;0;0;0;1;1;1;1;0;0;217,79163895486937;0;0;7,14855106888361
PowLatec;18/02/2022, 8:00:00;1380,5082947976878;0;0;1380,5082947976878;0;0;0;0;1;1;1;1;0;0;217,7864161849711;0;0;6,605867052023122
PowLatec;18/02/2022, 9:00:00;1589,3467857142857;0;0;1589,3467857142857;0;0;0;0;1;1;1;1;0;0;218,2668095238095;0;0;7,567666666666667
PowLatec;18/02/2022, 10:00:00;1636,7631017369729;0;0;1636,7631017369729;0;0;0;0;1;1;1;1;0;0;217,9641687344913;0;0;7,903970223325063
PowLatec;18/02/2022, 11:00:00;1832,430777537797;0;0;1832,430777537797;0;0;0;0;1;1;1;1;0;0;218,62211663066955;0;0;8,724362850971923
PowLatec;18/02/2022, 12:00:00;1891,9438476953908;0;0;1891,9438476953908;0;0;0;0;1;1;1;1;0;0;219,07775551102205;0;0;8,935891783567135
PowLatec;18/02/2022, 13:00:00;2057,545463137996;0;0;2057,545463137996;0;0;0;0;1;1;1;1;0;0;218,79833648393193;0;0;9,773421550094518
PowLatec;18/02/2022, 14:00:00;2148,912870967742;0;0;2148,912870967742;0;0;0;0;1;1;1;1;0;0;218,54458064516132;0;0;10,233112903225807
PowLatec;18/02/2022, 15:00:00;1979,7766262626262;0;0;1979,7766262626262;0;0;0;0;1;1;1;1;0;0;218,3378383838384;0;0;9,42850505050505
PowLatec;18/02/2022, 16:00:00;2020,6730952380954;0;0;2020,6730952380954;0;0;0;0;1;1;1;1;0;0;219,9362244897959;0;0;9,55687074829932
PowLatec;18/02/2022, 17:00:00;1916,295357798165;0;0;1916,295357798165;0;0;0;0;1;1;1;1;0;0;220,07869724770643;0;0;9,181981651376148
PowLatec;18/02/2022, 18:00:00;1744,3107306889356;0;0;1744,3107306889356;0;0;0;0;1;1;1;1;0;0;220,57647181628394;0;0;8,291356993736953
PowLatec;18/02/2022, 19:00:00;1691,4912009237873;0;0;1691,4912009237873;0;0;0;0;1;1;1;1;0;0;220,65385681293301;0;0;7,988545034642033
PowLatec;18/02/2022, 20:00:00;1652,9273829787235;0;0;1652,9273829787235;0;0;0;0;1;1;1;1;0;0;221,09765957446808;0;0;7,786425531914893
PowLatec;18/02/2022, 21:00:00;1500,025699745547;0;0;1500,025699745547;0;0;0;0;1;1;1;1;0;0;220,7810941475827;0;0;7,173053435114503
PowLatec;18/02/2022, 22:00:00;1532,493022670025;0;0;1532,493022670025;0;0;0;0;1;1;1;1;0;0;221,79337531486146;0;0;7,40911838790932
PowLatec;18/02/2022, 23:00:00;1544,7914823529409;0;0;1544,7914823529409;0;0;0;0;1;1;1;1;0;0;221,24668235294118;0;0;7,286658823529412
PowLatec;19/02/2022, 0:00:00;1500,1002525252525;0;0;1500,1002525252525;0;0;0;0;1;1;1;1;0;0;218,71386363636364;0;0;7,282904040404041
PowLatec;19/02/2022, 1:00:00;1464,3794827586205;0;0;1464,3794827586205;0;0;0;0;1;1;1;1;0;0;218,5841379310345;0;0;6,98384236453202
PowLatec;19/02/2022, 2:00:00;1480,7000518134714;0;0;1480,7000518134714;0;0;0;0;1;1;1;1;0;0;218,89396373056996;0;0;7,040880829015544
PowLatec;19/02/2022, 3:00:00;1322,6552507374631;0;0;1322,6552507374631;0;0;0;0;1;1;1;1;0;0;219,5816224188791;0;0;6,353421828908554
PowLatec;19/02/2022, 4:00:00;1461,7681546134663;0;0;1461,7681546134663;0;0;0;0;1;1;1;1;0;0;218,48099750623442;0;0;6,956857855361595
PowLatec;19/02/2022, 5:00:00;1310,9486404833838;0;0;1310,9486404833838;0;0;0;0;1;1;1;1;0;0;219,7122960725075;0;0;6,21631419939577
PowLatec;19/02/2022, 6:00:00;1315,5658017492713;0;0;1315,5658017492713;0;0;0;0;1;1;1;1;0;0;219,70521865889214;0;0;6,2401166180758025
PowLatec;19/02/2022, 7:00:00;1438,8014438502673;0;0;1438,8014438502673;0;0;0;0;1;1;1;1;0;0;219,1301871657754;0;0;6,835374331550802
PowLatec;19/02/2022, 8:00:00;1502,3683896103898;0;0;1502,3683896103898;0;0;0;0;1;1;1;1;0;0;218,17293506493507;0;0;7,1977142857142855
PowLatec;19/02/2022, 9:00:00;1456,9604189944134;0;0;1456,9604189944134;0;0;0;0;1;1;1;1;0;0;217,81150837988827;0;0;6,991173184357542
PowLatec;19/02/2022, 10:00:00;1500,0300787401575;0;0;1500,0300787401575;0;0;0;0;1;1;1;1;0;0;217,7373490813648;0;0;7,2239107611548565
PowLatec;19/02/2022, 11:00:00;1670,2084367245657;0;0;1670,2084367245657;0;0;0;0;1;1;1;1;0;0;217,517270471464;0;0;7,978511166253102
PowLatec;19/02/2022, 12:00:00;1892,5990775681341;0;0;1892,5990775681341;0;0;0;0;1;1;1;1;0;0;218,13681341719075;0;0;8,989119496855347
PowLatec;19/02/2022, 13:00:00;1851,8346527777776;0;0;1851,8346527777776;0;0;0;0;1;1;1;1;0;0;218,16752314814815;0;0;8,875370370370371
PowLatec;19/02/2022, 14:00:00;2013,83985428051;0;0;2013,83985428051;0;0;0;0;1;1;1;1;0;0;217,46169398907105;0;0;9,649544626593807
PowLatec;19/02/2022, 15:00:00;2071,0831533101045;0;0;2071,0831533101045;0;0;0;0;1;1;1;1;0;0;219,30411149825784;0;0;9,823710801393727
PowLatec;19/02/2022, 16:00:00;2011,9780434782606;0;0;2011,9780434782606;0;0;0;0;1;1;1;1;0;0;220,1180434782609;0;0;9,504619565217391
PowLatec;19/02/2022, 17:00:00;1922,2239705882353;0;0;1922,2239705882353;0;0;0;0;1;1;1;1;0;0;220,36376838235293;0;0;9,089577205882351
